ds,1INCH,APE,BNB,BTC,DOGE,DYDX,EGLD,ETH,FET,FLOW,GT,LEO,LINK,LTC,OKB,RAY,SOL,SUN,TRX,XMR,XRP,YFI,y,unique_id,day,week,month,months_since_start,is_holiday,days_to_holiday
2024-04-16,-0.2939118411668736,-0.8324789306254821,1.2101099610791142,1.183132807017932,0.864758838708605,0.1380792142830882,-0.1508825200177972,1.2545698446501476,1.8371272743085847,-0.2069563662495936,0.6908419725078562,1.0725288544788392,0.7247288459658485,0.3926530697608931,1.2849852903867018,0.4574256676750834,0.968754604889466,0.7019780123286241,0.35943983728055,-1.9383011255912956,-0.1332205115419997,-0.068734522249708,2390.800048828125,XAU,16,16,4,23,0,41
2024-04-17,-0.4035374916230789,-0.8369617961699712,1.167728954983008,1.0497740880818849,0.7233864406683375,0.1483881695198383,-0.1804480266282228,1.1165414327384342,1.731463077592324,-0.2644692803160356,0.6583181611931123,1.0387616266762616,0.6466394876888744,0.3923238080360473,1.1314288274467414,0.4417947129046534,0.9371688983911066,0.6901917792099189,0.3216865574352367,-2.1340310062637813,-0.1346788879797951,-0.1983013965910425,2371.699951171875,XAU,17,16,4,23,0,40
2024-04-18,-0.2631758518969361,-0.8083025207475559,1.266837844725264,1.1571209846744743,0.7917706438773235,0.2857006481154672,-0.1552677641038652,1.2064416037518748,1.7981758159295222,-0.2204062700124375,0.6658708156184905,1.0408405466775024,0.7735515924708123,0.4679922681773413,1.13437295252758,0.4835016918700679,1.0300762644052277,0.6949935778879097,0.2972856514984692,-2.2582599488727744,-0.1082880420461317,-0.0686423213333872,2382.300048828125,XAU,18,16,4,23,0,39
2024-04-19,-0.1940774165983191,-0.8184786790922746,1.3287396741545474,1.1976228103582165,0.8136435324037267,0.4007682246628154,-0.1213096679398909,1.2477906608003908,1.9200363235181763,-0.2065922091396465,0.6536093439047109,0.953882541437326,0.8225095196306119,0.4872609387001315,1.149590011200675,0.515688997912577,1.0826621133638643,0.6849366638735159,0.3300101151964082,-2.1541898610482018,-0.0864288743090074,-0.1217193154952273,2398.39990234375,XAU,19,16,4,23,0,38
2024-04-20,-0.14970794359028267,-0.7995528098620357,1.4160004799941255,1.2336666733593997,0.8490455567212462,0.44891875980263074,-0.030945726990461622,1.2919764913376939,2.0593558295761625,-0.164351210503999,0.7466900567660959,0.9581998522906696,0.932734323576674,0.5892337521930543,1.1334835095874674,0.5806958115680286,1.139760946305452,0.7115144516611376,0.3437093040116695,-2.090605473249008,-0.015700363547568874,0.002309357139121962,2376.333251953125,XAU,20,16,4,23,0,37
2024-04-21,-0.10533847058224623,-0.7806269406317967,1.5032612858337038,1.2697105363605832,0.8844475810387658,0.49706929494244606,0.05941821395896765,1.336162321874997,2.1986753356341486,-0.12211021186835151,0.839770769627481,0.9625171631440131,1.042959127522736,0.6912065656859772,1.1173770079742595,0.6457026252234802,1.19685977924704,0.7380922394487593,0.3574084928269308,-2.027021085449814,0.05502814721386966,0.12633802977347122,2354.2666015625,XAU,21,16,4,23,0,36
2024-04-22,-0.0609689975742098,-0.7617010714015578,1.5905220916732818,1.3057543993617664,0.9198496053562852,0.5452198300822614,0.1497821549083969,1.3803481524123,2.337994841692135,-0.079869213232704,0.932851482488866,0.9668344739973568,1.153183931468798,0.7931793791789,1.101270506361052,0.7107094388789318,1.2539586121886277,0.764670027236381,0.3711076816421921,-1.96343669765062,0.1257566579753082,0.2503667024078205,2332.199951171875,XAU,22,17,4,23,0,35
2024-04-23,-0.0630902224965024,-0.7758566432463428,1.6586079200465496,1.2961918744530418,0.9110187408793896,0.5034931065049382,0.0951318768508652,1.3946994071117853,2.302309416249324,-0.0901778021279234,1.0382795317118867,0.9279786763172658,1.1107822660685482,0.7391598774462649,1.126409335505639,0.6676555956982457,1.265772163831715,0.8804504596959131,0.4061359872204553,-1.9265207948266496,0.0904136877497544,0.1766367029901866,2327.699951171875,XAU,23,17,4,23,0,34
2024-04-24,-0.0530999373786073,-0.8048426269103517,1.660380666410492,1.1982612867919793,0.7960603698598724,0.3351696074624319,-0.0692523399030997,1.3124373808647374,2.1766206897271947,-0.0878751521195713,1.0482381135701793,0.9216636306231204,0.971546191587388,0.6777662850009217,1.0587978822440318,0.5835727868305813,1.161113422762102,0.9193517447899872,0.4098023162343048,-2.0507497374356425,0.0118426272366688,-0.020003264610441,2324.5,XAU,24,17,4,23,0,33
2024-04-25,-0.11868373314322,-0.7987262201578945,1.6975121445141494,1.2144717647972896,0.794206202585364,0.2759386986667894,0.0104680186665762,1.3414306154970304,2.1870479014376034,-0.1102561009627337,1.0598246891518135,1.0372394049180316,0.981887511682348,0.6817928815110244,0.9876838164740732,0.5576250354180038,1.129745334320326,0.9231965416335536,0.4949453758329544,-2.017298637777744,0.0006452623837658,-0.0029399483633919,2329.800048828125,XAU,25,17,4,23,0,32
2024-04-26,-0.1141862386598838,-0.7375085939051927,1.6198479888876434,1.1858280548642746,0.7355799474905279,0.197604664656923,-0.0203535628830743,1.320987345681097,1.9919425896392493,-0.1530887016372683,1.1105655441556022,0.9827786596135656,0.9738893229378798,0.9537219085186563,0.9484449035114172,0.5513396690800699,1.0553355031157756,1.0030642210433554,0.5765955138711123,-1.9757839962060777,-0.0001045243723888,-0.0445041214406781,2334.800048828125,XAU,26,17,4,23,0,31
2024-04-27,-0.14502590461224035,-0.7693867488882269,1.5929567549612282,1.1696890602255945,0.6915303803192986,0.1607355394882092,-0.09924388362741439,1.3309556972418504,1.9525984934208562,-0.1747701500385964,1.1306218086017132,0.9948607511688926,0.9186454953282026,0.8186948763147506,0.9112124083438995,0.5258194936088483,1.0146771962108174,0.9680860838202273,0.5636477573537345,-1.8749687234769064,-0.02044352005994653,-0.0909467474459445,2338.3333333333335,XAU,27,17,4,23,0,30
2024-04-28,-0.17586557056459692,-0.8012649038712611,1.566065521034813,1.1535500655869144,0.6474808131480694,0.1238664143194954,-0.17813420437175448,1.3409240488026037,1.9132543972024632,-0.1964515984399245,1.1506780730478245,1.0069428427242197,0.8634016677185253,0.6836678441108448,0.8739799131763818,0.5002993181376265,0.9740188893058591,0.9331079465970992,0.5507000008363566,-1.774153450747735,-0.040782515747504265,-0.1373893734512109,2341.8666178385415,XAU,28,17,4,23,0,29
2024-04-29,-0.2067052365169535,-0.8331430588542953,1.5391742871083978,1.1374110709482343,0.6034312459768401,0.0869972891507816,-0.2570245251160946,1.3508924003633571,1.87391030098407,-0.2181330468412526,1.1707343374939356,1.0190249342795468,0.8081578401088482,0.5486408119069389,0.8367474180088641,0.4747791426664048,0.9333605824009008,0.8981298093739711,0.5377522443189788,-1.6733381780185637,-0.061121511435062,-0.1838319994564773,2345.39990234375,XAU,29,18,4,23,0,28
2024-04-30,-0.3921040270859116,-0.8666172639356065,1.4529212440596913,0.9916337416822024,0.4640230081849926,-0.0512969947054899,-0.3991446299356005,1.0971157012391315,1.7168863978071702,-0.3036437572951926,1.0348792916568046,0.9614762534083848,0.600385173625796,0.3090068724113385,0.7212991033635094,0.3542393765704047,0.7904321516664452,0.7864124373342777,0.5371329319855584,-2.164962249073627,-0.131758015396753,-0.2778523471923775,2291.39990234375,XAU,30,18,4,23,0,27
2024-05-01,-0.5062520544292336,-0.8496230794999263,1.2998191724265142,0.8805583376710734,0.4096393392267438,0.0266022398318053,-0.3358487366531073,1.0701311136734333,1.7229232045868803,-0.3120156924693298,1.100457557810041,0.97262761508868,0.6349463610455537,0.3511249347146247,0.6559009150924158,0.4342174564010511,0.8513652075097371,0.7312924895725834,0.5575702389884349,-1.8771316006048184,-0.0589463059007234,-0.2276089945254547,2299.89990234375,XAU,1,18,5,24,0,26
2024-05-02,-0.4952229289534999,-0.8357888600239222,1.331859158066291,0.943596919306876,0.4729638656358,0.148865046360722,-0.2061277809412777,1.1138720465051968,1.739788784503588,-0.2204430535588967,1.1256244860965174,0.962972379936474,0.7249090868389633,0.4185824305925577,0.6824669898850909,0.4878263171054975,0.9898169239373384,0.7684476660564789,0.6305500043587062,-1.8745487473355644,-0.0354722128426508,-0.1295871270212442,2299.199951171875,XAU,2,18,5,24,0,25
2024-05-03,-0.4041346693138126,-0.8130478240598826,1.505134808476733,1.1209179087203425,0.6689713451461139,0.253834054512886,-0.0878730999670572,1.2649434495664418,1.951425041696493,-0.1559982801621991,1.248254658870929,0.9771072962629008,0.8341801161647934,0.5249339677179891,0.7989426456008089,0.584241637767417,1.0619106772539677,0.7768927875076309,0.6567097573223876,-1.685748472995223,0.0176637738654959,-0.0498271876762487,2299.0,XAU,3,18,5,24,0,24
2024-05-04,-0.4056981136846911,-0.8086720759716537,1.5210895257522128,1.1338791427879273,0.7348728498010969,0.2585513950271178,-0.11473792303368972,1.2535831408279607,2.064058560060874,-0.16523462867812994,1.2767308106857602,0.9943997354363999,0.8820565980859043,0.5086355123380856,0.8007651992222804,0.6106963720818883,1.1266935001458618,0.7663377848191798,0.6184775426058957,-1.5629054516526586,0.03508601667746314,-0.06729413904585634,2306.5333658854165,XAU,4,18,5,24,0,23
2024-05-05,-0.4072615580555696,-0.8042963278834246,1.5370442430276925,1.1468403768555124,0.80077435445608,0.26326873554134966,-0.14160274610032225,1.2422228320894795,2.1766920784252553,-0.17447097719406077,1.3052069625005915,1.011692174609899,0.9299330800070152,0.4923370569581821,0.8025877528437521,0.6371511063963595,1.191476323037756,0.7557827821307287,0.5802453278894039,-1.4400624303100942,0.05250825948943037,-0.08476109041546397,2314.0667317708335,XAU,5,18,5,24,0,22
2024-05-06,-0.4088250024264481,-0.7999205797951957,1.5529989603031722,1.1598016109230973,0.866675859111063,0.2679860760555815,-0.1684675691669548,1.2308625233509984,2.289325596789636,-0.1837073257099916,1.3336831143154229,1.028984613783398,0.9778095619281262,0.4760386015782786,0.8044103064652236,0.6636058407108308,1.2562591459296502,0.7452277794422776,0.542013113172912,-1.3172194089675298,0.0699305023013976,-0.1022280417850716,2321.60009765625,XAU,6,19,5,24,0,21
2024-05-07,-0.4680389028232374,-0.8090630546870033,1.4833946166336591,1.1364314239010105,0.7887694070177376,0.1612498184342605,-0.2313447708030392,1.185866186102613,2.2370958405713885,-0.1911467979813854,1.3559649904339517,0.9661472996036408,0.8766268417833217,0.4846817218554994,0.7787267797061493,0.6576686433537156,1.183232743799093,0.7639144994723616,0.5961162386205267,-1.6383121678306327,0.0137912488611809,-0.0823741111373885,2315.199951171875,XAU,7,19,5,24,0,20
2024-05-08,-0.5122238313365683,-0.8354942870192066,1.51456197131134,1.058196128368468,0.6347949568236088,0.102916560162634,-0.213363066409916,1.080095060306409,1.9173324765791488,-0.2085233453287598,1.3142759866071,0.9550829220238166,0.7780350841895423,0.4680265662736797,0.7598347358618903,0.5463920046158072,1.0310710898067506,0.7563760113380329,0.6351576881193545,-1.4309279492359024,-0.0399503348423215,-0.0876602970064312,2313.60009765625,XAU,8,19,5,24,0,19
2024-05-09,-0.4415764664026113,-0.8059298690913926,1.580435302284649,1.1101710343963171,0.7528017045486735,0.1721057794590836,-0.193052848825363,1.1446228473207598,2.0612253211066123,-0.1766485631444514,1.3535333036066806,0.9411480691284716,0.8593687781825823,0.5545949614312478,0.7637993071065795,0.664512912529279,1.176719746248496,0.7805864787983934,0.7168573711441865,-1.258884722935111,-0.0416888513868121,-0.0518863414740731,2332.10009765625,XAU,9,19,5,24,0,18
2024-05-10,-0.5837171979990642,-0.8328002829942627,1.5063578660456542,1.0204139198606017,0.6410959829005394,0.0300385582440555,-0.2362515430802478,0.9936307329595122,2.034173466335449,-0.2498919608542141,1.3333327865521716,0.9359986103806291,0.7204030650110941,0.4022496771163168,0.7005868041999495,0.5884471525620402,1.1087607360069476,0.6669383135839831,0.7285499879991654,-1.217874052733056,-0.1054124862450551,-0.1661478637062033,2367.300048828125,XAU,10,19,5,24,0,17
2024-05-11,-0.5688561823411243,-0.839721855959609,1.522873723966051,1.0561783478831408,0.6692070443759244,0.0012342620020512028,-0.26536897617434124,1.0136335099976832,1.9914027126101694,-0.26155541037735125,1.3306933072770906,0.9424354338154326,0.7140570842701782,0.4149445458409554,0.7127517175901762,0.5729689034849517,1.115755602111407,0.651693442256655,0.7235459443451278,-1.1799712059769314,-0.10294752795330127,-0.18796669832613894,2356.9000651041665,XAU,11,19,5,24,0,16
2024-05-12,-0.5539951666831845,-0.8466434289249553,1.539389581886448,1.0919427759056797,0.6973181058513095,-0.027570034239953096,-0.2944864092684347,1.0336362870358542,1.94863195888489,-0.27321885990048844,1.3280538280020098,0.9488722572502359,0.7077111035292623,0.427639414565594,0.7249166309804029,0.5574906544078632,1.1227504682158667,0.6364485709293268,0.7185419006910903,-1.1420683592208067,-0.10048256966154744,-0.20978553294607455,2346.5000813802085,XAU,12,19,5,24,0,15
2024-05-13,-0.5391341510252446,-0.8535650018903016,1.5559054398068448,1.1277072039282188,0.7254291673266945,-0.0563743304819574,-0.3236038423625282,1.0536390640740252,1.9058612051596104,-0.2848823094236256,1.3254143487269288,0.9553090806850394,0.7013651227883464,0.4403342832902326,0.7370815443706297,0.5420124053307747,1.129745334320326,0.6212036996019987,0.7135378570370526,-1.104165512464682,-0.0980176113697936,-0.2316043675660102,2336.10009765625,XAU,13,20,5,24,0,14
2024-05-14,-0.575767269991175,-0.8687167660783062,1.374927275156173,1.0682119228065052,0.6814791176080515,-0.1874593585672227,-0.3904769783081962,0.979504129576686,1.7445807508608746,-0.3251658103285306,1.2290484544385882,0.946140956495468,0.6046433642531326,0.3312937754118883,0.6734691368862743,0.4613105005136897,1.063589445119038,0.6189706953216741,0.7026131874755145,-1.28326433794002,-0.1088318434297165,-0.2604939880131031,2353.39990234375,XAU,14,20,5,24,0,13
2024-05-15,-0.4609909619523937,-0.8327574360117586,1.4975697164352588,1.2740352800416948,0.8407332305499333,0.0283975408798379,-0.2048349786646483,1.1384383287209818,2.055175128946016,-0.2372365816948911,1.3252494886030457,0.959684380938696,0.785965682606592,0.5265802763422218,0.7098190840201916,0.6030061133652131,1.260129638507451,0.6269457106085474,0.7204246101846886,-1.1737765578921344,-0.0454460245824883,-0.1549423790093843,2388.699951171875,XAU,15,20,5,24,0,12
2024-05-16,-0.4316794902988932,-0.836297667941158,1.397292738003583,1.2531995032910337,0.751198949785963,0.0115104903967803,-0.207934765941567,1.040146770291176,2.023558859292633,-0.2349100223813403,1.2278377629038244,0.9405565772452736,1.2212023309604847,0.5395449567580536,0.7342891072330657,0.6046003608036978,1.311300970098297,0.5986386037166144,0.6943391747010167,-1.220267916738705,-0.0535165314797795,-0.2057020568077021,2380.0,XAU,16,20,5,24,0,11
2024-05-17,-0.357654339051725,-0.8114892650712968,1.464299802116623,1.3203954925451558,0.8324366176606078,0.0655378313110155,-0.1655073457721717,1.2337565609008945,2.2076078464789237,-0.1734097718787098,1.2510212178248363,0.971435932912236,1.3112551771904517,0.6480572739527899,0.7800092323174749,0.7523064697451406,1.447079093259305,0.6207000144259858,0.6807390758591031,-1.108512265527572,-0.0220543256734438,-0.0732031933273751,2412.199951171875,XAU,17,20,5,24,0,10
2024-05-18,-0.32587743589030066,-0.8039803313874572,1.4980209193211718,1.367109872637828,0.8560432049662834,0.0824248817940734,-0.16980199575930915,1.4792431859476398,2.221086925031403,-0.14536599605813771,1.2766878783618325,0.9596263915383826,1.3826906432349393,0.7281753404590241,0.789253003648571,0.8038660200449449,1.5345460078588462,0.611930295861403,0.669880466279797,-1.0850775968406832,-0.005822678314930899,-0.03236638303439563,2419.4332682291665,XAU,18,20,5,24,0,9
2024-05-19,-0.2941005327288763,-0.7964713977036174,1.5317420365257204,1.4138242527305,0.8796497922719588,0.0993119322771313,-0.17409664574644662,1.7247298109943852,2.2345660035838826,-0.11732222023756567,1.3023545388988287,0.9478168501645292,1.4541261092794266,0.8082934069652584,0.798496774979667,0.8554255703447491,1.6220129224583875,0.6031605772968204,0.6590218567004908,-1.061642928153794,0.010408969043582003,0.008470427258583837,2426.6665852864585,XAU,19,20,5,24,0,8
2024-05-20,-0.262323629567452,-0.7889624640197778,1.5654631537302692,1.4605386328231722,0.9032563795776344,0.1161989827601892,-0.1783912957335841,1.9702164360411305,2.248045082136362,-0.0892784444169936,1.3280211994358249,0.9360073087906758,1.5255615753239142,0.8884114734714926,0.8077405463107631,0.9069851206445534,1.7094798370579287,0.5943908587322376,0.6481632471211848,-1.038208259466905,0.0266406164020949,0.0493072375515633,2433.89990234375,XAU,20,21,5,24,0,7
2024-05-21,-0.1401074827982828,-0.7894123573360705,1.6885590882652477,1.4599342734507557,0.9864739209826866,0.1466489716295564,-0.1353982745681633,2.107491605302871,2.4097940247661174,-0.0791979135098218,1.364614995058924,0.9797342160971046,1.4121900661347235,0.9332116469084238,0.8394157468292027,0.8362884928551996,1.6077278514583917,0.5940886476266298,0.6511359463216034,-1.1318839377932604,0.0199666903308284,0.0729844328626698,2421.699951171875,XAU,21,21,5,24,0,6
2024-05-22,-0.24448294605679,-0.7938041730427385,1.706423974103424,1.4481882566158797,1.025647132977172,0.0296598619292361,-0.2510232781842395,2.1397224618517137,2.499034359134918,-0.0960079942417229,1.251464279407771,0.9693135208607604,1.3720639417575475,0.7931107829862234,0.7353302381164535,0.8152884059068845,1.639437911131941,0.5553720470970935,0.5761000640043761,-0.8600543803095856,-0.0051841236599637,0.0275969951219603,2389.199951171875,XAU,22,21,5,24,0,5
2024-05-23,-0.2841828212886746,-0.8046551713618962,1.597688659338366,1.3740031436517113,0.9297332597263338,-0.0914808814446602,-0.3310301099856688,2.230653385965117,2.2526764239230133,-0.1436279734879357,1.185216269001261,0.9717403772638822,1.379093335809024,0.7369716588998895,0.7090468544907911,0.780132501185818,1.6148937031787378,0.5042815807435039,0.4393063557984571,-0.7365813947550075,0.001749343980741,-0.0692139670145745,2335.0,XAU,23,21,5,24,0,4
2024-05-24,-0.1591238598875765,-0.7775276755640018,1.6115133325331394,1.418901196383195,0.9543088327545632,0.0081162493528429,-0.3060702114857372,2.090774904386804,2.136558244734572,-0.1098294118238058,1.218224356929911,0.9726102182685856,1.580670222278756,0.7400104702354517,0.6798262406908022,0.7206597418570603,1.4373018248599605,0.5165882885440893,0.4489676281998169,-0.7357624412793901,0.0201850348257525,0.0078168252073341,2332.5,XAU,24,21,5,24,0,3
2024-05-25,-0.10726582010841547,-0.7768032937660423,1.6118173791478854,1.4121582029014312,0.9669187415494187,0.032124894422921296,-0.28264367932243306,2.124631179285589,2.109901258699554,-0.11030162060147711,1.2236905004123986,1.0143343166616852,1.641614167500688,0.7088009174725244,0.648518193944153,0.733067842969519,1.443119221836836,0.5056037543305382,0.4234953119262319,-0.7327701112723276,0.013868493375894624,0.034084866267047154,2338.1749877929688,XAU,25,21,5,24,0,2
2024-05-26,-0.05540778032925445,-0.7760789119680827,1.6121214257626313,1.4054152094196675,0.979528650344274,0.0561335394929997,-0.25921714715912886,2.1584874541843737,2.083244272664536,-0.1107738293791484,1.229156643894886,1.0560584150547845,1.70255811272262,0.677591364709597,0.6172101471975038,0.7454759440819778,1.4489366188137116,0.494619220116987,0.39802299565264687,-0.7297777812652653,0.0075519519260367485,0.060352907326760206,2343.8499755859375,XAU,26,21,5,24,0,1
2024-05-27,-0.0035497405500934387,-0.775354530170123,1.6124254723773772,1.3986722159379037,0.9921385591391294,0.0801421845630781,-0.23579061499582468,2.192343729083159,2.0565872866295183,-0.1112460381568197,1.2346227873773734,1.097782513447884,1.7635020579445517,0.6463818119466698,0.5859021004508547,0.7578840451944366,1.454754015790587,0.4836346859034358,0.3725506793790619,-0.7267854512582028,0.0012354104761788734,0.08662094838647325,2349.5249633789062,XAU,27,22,5,24,1,23
2024-05-28,0.0483082992290676,-0.7746301483721635,1.6127295189921231,1.39192922245614,1.0047484679339849,0.1041508296331565,-0.2123640828325205,2.226200003981944,2.0299303005945,-0.111718246934491,1.240088930859861,1.1395066118409836,1.8244460031664835,0.6151722591837424,0.5545940537042054,0.7702921463068954,1.4605714127674625,0.4726501516898846,0.3470783631054769,-0.7237931212511404,-0.005081130973679,0.1128889894461863,2355.199951171875,XAU,28,22,5,24,0,22
2024-05-29,0.2390754684136813,-0.7841046873783778,1.5745192766282374,1.3583824034210985,0.9667066122425892,0.022142038790599,-0.2177042376910991,2.1407003558183457,2.005180731335776,-0.1594724861252802,1.2703253079557324,0.9702964411960748,1.871691642031692,0.6390437342351161,0.4623333096603994,0.7125144201742277,1.4650325829274176,0.4749503139936776,0.3689772472152255,-0.8344778333018513,-0.0198296836496878,0.0160165600321042,2340.300048828125,XAU,29,22,5,24,0,21
2024-05-30,0.2935928150968901,-0.7942862015959093,1.5686650909612656,1.3957552071928114,0.8913614251132036,-0.0233856737243559,-0.2758803401394393,2.109487037586133,1.9900017094107396,-0.1960849890935468,1.342951344404956,0.9618850786805953,1.68669691588852,0.6968360265649506,0.466732260015376,0.6778716065827882,1.4295608397043589,0.457187016786284,0.3656081881214181,-0.4393012831060017,-0.0350931997571221,-0.0458502548189573,2342.89990234375,XAU,30,22,5,24,0,20
2024-05-31,0.1723159790704372,-0.8114464180887927,1.5617939810235053,1.351485883163277,0.8983695488795657,-0.010341689547243,-0.2821386784331244,2.1503867920013318,1.9086587497648415,-0.2174874956008919,1.367762793049311,0.9594147302272382,1.8140145626349653,0.6104322622698054,0.5584896758837697,0.6659880495269572,1.423498622413827,0.4700645677863509,0.3709342741888345,-0.2481701411812121,-0.0455366581464189,-0.0380008834762049,2322.89990234375,XAU,31,22,5,24,0,19
2024-06-01,0.144304613014471,-0.8024699752541883,1.6344170323256744,1.3772345167477786,0.8934093895322227,-0.0154470769025862,-0.28800770695032435,2.1467835610792387,1.9176715728949338,-0.21761072048153057,1.3810494886584865,0.9669330559778893,1.7546477250527879,0.6039179105053071,0.5476462862417729,0.6640914448156565,1.4179545433532554,0.47921484848392126,0.3845178580351907,-0.15029470144143553,-0.039593293529867,-0.049259639813564834,2330.7999674479165,XAU,1,22,6,25,0,18
2024-06-02,0.11629324695850479,-0.793493532419584,1.7070400836278434,1.4029831503322803,0.8884492301848798,-0.0205524642579294,-0.29387673546752435,2.1431803301571457,1.9266843960250262,-0.21773394536216922,1.3943361842676623,0.9744513817285402,1.6952808874706107,0.5974035587408089,0.5368028965997761,0.6621948401043558,1.412410464292684,0.48836512918149155,0.39810144188154684,-0.05241926170165892,-0.0336499289133151,-0.06051839615092477,2338.7000325520835,XAU,2,22,6,25,0,17
2024-06-03,0.0882818809025386,-0.7845170895849796,1.7796631349300125,1.428731783916782,0.8834890708375368,-0.0256578516132726,-0.2997457639847243,2.1395770992350527,1.9356972191551185,-0.2178571702428079,1.4076228798768378,0.9819697074791912,1.6359140498884333,0.5908892069763105,0.5259595069577793,0.6602982353930551,1.4068663852321124,0.4975154098790619,0.411685025727903,0.0454561780381177,-0.0277065642967632,-0.0717771524882847,2346.60009765625,XAU,3,23,6,25,0,16
2024-06-04,0.1708852408530549,-0.7763708070363916,2.1115377449238406,1.504305948664328,0.9109401744694526,0.0393096050624118,-0.2785173629650647,2.1926344543164817,1.8719024938511293,-0.1600150434355548,1.518037947847311,0.9766897725806436,1.6389781447313845,0.6199808522903552,0.6326581852387673,0.7039842801441748,1.4724315968512458,0.4966927240915739,0.4230556001695033,0.4257025764092559,-0.0141568464891112,-0.0391810552051069,2325.5,XAU,4,23,6,25,0,15
2024-06-05,0.2091294954637766,-0.7607691495320943,2.265931585225317,1.5299181140034452,0.9597456283221892,0.0858892517851985,-0.1821962478886649,2.239256209914809,1.929740724660726,-0.1197499343038796,1.749300638502714,0.9640944748325412,1.661575844198148,0.724830132796173,0.6681255843390842,0.7409818155269391,1.5281884517772375,0.5373736968075608,0.4327416450641999,0.6566474565332769,-0.0085828823073684,-0.0027063727087138,2354.10009765625,XAU,5,23,6,25,0,14
2024-06-06,0.1382208652901238,-0.7744534045693342,2.338792835005328,1.5090774633868769,0.9118672581067068,0.2220656414363692,-0.2941558632317964,2.175745961217088,1.7920453114836083,-0.1646129867429677,1.673676208550373,0.9768202487313488,1.5881276884038795,0.6935845670320904,0.6688150749903344,0.7561271661925434,1.4767217813953146,0.6007540814558692,0.4315525653840324,0.7587646553006094,-0.0337954919099311,-0.0678370999975217,2370.300048828125,XAU,6,23,6,25,0,13
2024-06-07,0.0864032594171061,-0.8457079364736163,2.1605562432198235,1.437626589196304,0.7286975299800649,-0.1594919344283377,-0.4867026023073448,2.028718281855697,1.5001770812583666,-0.2733672202045409,1.537445075555634,0.935607181928512,1.3500069649101276,0.3846135959792237,0.6333959402356051,0.6366685564054005,1.3620215214290778,0.5108126985258064,0.3796046468567216,0.3676198760616436,-0.119600758707674,-0.3100304669882356,2305.199951171875,XAU,7,23,6,25,0,12
2024-06-08,0.02557407630822879,-0.8542505536103668,2.0217552417371047,1.4427344006664078,0.7025034889071377,-0.18790818382923083,-0.5229010660529787,2.0215250347948444,1.4293505691954531,-0.3123455182692482,1.5443022263333823,0.9378165780804582,1.3144844928337582,0.3766038472143808,0.5979147513222633,0.6009415323912369,1.3466846298222628,0.5281842405963008,0.4207435007914003,0.7862100961373155,-0.12377402235594133,-0.3469005889701815,2306.0332845052085,XAU,8,23,6,25,0,11
2024-06-09,-0.035255106800648514,-0.8627931707471175,1.8829542402543855,1.4478422121365118,0.6763094478342104,-0.21632443323012396,-0.5590995297986125,2.0143317877339917,1.3585240571325397,-0.3513238163339556,1.5511593771111305,0.9400259742324042,1.278962020757389,0.3685940984495379,0.5624335624089216,0.5652145083770733,1.331347738215448,0.5455557826667952,0.4618823547260791,1.2048003162129874,-0.12794728600420865,-0.3837707109521274,2306.8666178385415,XAU,9,23,6,25,0,10
2024-06-10,-0.0960842899095258,-0.871335787883868,1.7441532387716665,1.4529500236066155,0.6501154067612832,-0.2447406826310171,-0.5952979935442465,2.007138540673139,1.2876975450696262,-0.3903021143986629,1.558016527888879,0.9422353703843503,1.2434395486810197,0.360584349684695,0.5269523734955799,0.5294874843629097,1.3160108466086329,0.5629273247372896,0.5030212086607578,1.6233905362886591,-0.132120549652476,-0.4206408329340733,2307.699951171875,XAU,10,24,6,25,0,9
2024-06-11,-0.2731723576157762,-0.8964655431225099,1.6544165429845157,1.346514539938558,0.5652636840295456,-0.4661097173271158,-0.6906274705107309,1.7805314360812714,1.1379419037139735,-0.4505278150164787,1.3754700038408298,0.9599801268802955,1.0480359121154688,0.212087311778908,0.4445237661386031,0.4312122083560916,1.158408741201711,0.483664067538703,0.4831288965112912,1.2549874651033692,-0.1966640062935475,-0.5424997106710132,2307.5,XAU,11,24,6,25,0,8
2024-06-12,-0.1553230727100957,-0.8820796687467656,1.738402119753761,1.4016330894761555,0.687842996812932,-0.3528234160383627,-0.5851685938881529,1.864722820694917,1.3317220628045872,-0.401053945028717,1.5346218459341416,0.9497681934850798,1.2666005008762675,0.2848267144929207,0.4971525875485406,0.4805972295827138,1.2473368056097394,0.5282234161099906,0.4827820816045757,1.7542970995449922,-0.154894292443811,-0.4305432113468963,2336.0,XAU,12,24,6,25,0,7
2024-06-13,-0.2183128778805852,-0.9067488189234886,1.605549209107164,1.3251036470109188,0.6177774724312991,-0.5576981223556611,-0.7322175073873096,1.758621325315391,1.176344561476699,-0.478921034528414,1.371580335292971,0.864254124312711,1.1048343172557609,0.3228495840934286,0.5052058383551448,0.4354360478339158,1.136849009453077,0.5139859151346886,0.4897679247255591,1.3064555412248424,-0.2048663438292832,-0.5987730032652976,2300.199951171875,XAU,13,24,6,25,0,6
